trace,index,wrench_max_abs_error,torque_max_abs_error,equivalent_mu,update_ready,projection_status,projection_scale
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3823,0.0,0.0,0.3223150760212074,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3824,0.0,4.440892098500626e-16,0.32228151093268814,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3825,2.7755575615628914e-17,4.440892098500626e-16,0.3222493546218435,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3826,0.0,0.0,0.3222435997217767,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3827,0.0,0.0,0.32218362022346547,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3828,5.551115123125783e-16,5.551115123125783e-16,0.3221113226093145,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3829,2.7755575615628914e-17,4.440892098500626e-16,0.3220772579565419,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3830,2.7755575615628914e-17,4.440892098500626e-16,0.32209632571002444,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3831,1.6653345369377348e-15,1.6653345369377348e-15,0.32213117323002594,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3832,1.1102230246251565e-15,1.0824674490095276e-15,0.3221440274032949,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3833,0.0,0.0,0.32211267170151736,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3834,1.3877787807814457e-17,0.0,0.32210984127719927,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3835,0.0,0.0,0.3221284853951902,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3836,5.551115123125783e-16,5.551115123125783e-16,0.3220966204222918,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3837,1.1102230246251565e-15,1.1102230246251565e-15,0.3220537120306742,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3838,1.1102230246251565e-15,1.1102230246251565e-15,0.32205436979839414,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3839,2.7755575615628914e-17,0.0,0.32202975707211934,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3840,4.440892098500626e-16,2.220446049250313e-16,0.32200954181110863,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3841,0.0,0.0,0.322014540120915,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3842,1.1102230246251565e-15,1.1102230246251565e-15,0.3220159457214759,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3843,2.7755575615628914e-17,0.0,0.3219831248285154,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3844,5.551115123125783e-16,5.551115123125783e-16,0.3220063398168549,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3845,1.3877787807814457e-17,0.0,0.3219678203687242,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3846,0.0,4.440892098500626e-16,0.3219447553441051,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3847,0.0,0.0,0.32190584727075017,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3848,5.551115123125783e-16,5.551115123125783e-16,0.3218585439910331,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3849,5.551115123125783e-16,5.551115123125783e-16,0.3219084949896912,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3850,5.551115123125783e-16,5.551115123125783e-16,0.321935386500458,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3851,5.551115123125783e-16,5.551115123125783e-16,0.32192116402234533,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3852,1.7763568394002505e-15,8.881784197001252e-16,0.3219324957405178,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3853,1.3877787807814457e-17,4.440892098500626e-16,0.32193010271181294,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3854,0.0,0.0,0.3218698889266692,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3855,4.440892098500626e-16,4.440892098500626e-16,0.3218652912661623,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3856,4.440892098500626e-16,2.220446049250313e-16,0.3218899334750128,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3857,2.7755575615628914e-17,4.440892098500626e-16,0.32190568004309605,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3858,1.7763568394002505e-15,1.1102230246251565e-16,0.32187726138080675,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3859,4.440892098500626e-16,1.1102230246251565e-16,0.3218091938242831,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3860,2.7755575615628914e-17,4.440892098500626e-16,0.32185735305994684,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3861,2.7755575615628914e-17,4.440892098500626e-16,0.32182187148908065,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3862,1.6653345369377348e-15,3.552713678800501e-15,0.32182165149471104,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3863,1.3877787807814457e-17,4.440892098500626e-16,0.3218364323635811,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3864,1.1102230246251565e-15,3.552713678800501e-15,0.32185094813379234,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3865,5.551115123125783e-16,5.551115123125783e-16,0.32186964750604674,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3866,4.440892098500626e-16,4.440892098500626e-16,0.3218537121252878,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3867,0.0,4.440892098500626e-16,0.3218553204985658,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3868,0.0,4.440892098500626e-16,0.321841244543543,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3869,4.440892098500626e-16,2.220446049250313e-16,0.32182558421136265,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3870,5.551115123125783e-16,5.551115123125783e-16,0.3218606416495784,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3871,0.0,0.0,0.3218673699449929,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3872,5.551115123125783e-16,6.661338147750939e-16,0.3218460034531794,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3873,4.440892098500626e-16,4.440892098500626e-16,0.32185002820839026,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3874,0.0,0.0,0.3218187553954713,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3875,1.1102230246251565e-15,1.1102230246251565e-15,0.32178577582554585,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3876,5.551115123125783e-16,5.551115123125783e-16,0.321791662942829,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3877,5.551115123125783e-16,5.551115123125783e-16,0.3217791397885208,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3878,5.551115123125783e-16,5.273559366969494e-16,0.3217774310199921,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3879,5.551115123125783e-16,5.551115123125783e-16,0.3217701652092291,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3880,4.440892098500626e-16,4.440892098500626e-16,0.3217401940692221,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3881,4.440892098500626e-16,8.881784197001252e-16,0.32177590484028784,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3882,4.440892098500626e-16,1.1102230246251565e-16,0.32181838954487973,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3883,2.7755575615628914e-17,0.0,0.32181400455266373,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3884,0.0,0.0,0.3218205612855895,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3885,1.1102230246251565e-15,1.1102230246251565e-15,0.3218043008865251,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3886,1.1102230246251565e-15,1.1102230246251565e-15,0.321786237247291,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3887,0.0,0.0,0.32182185444962236,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3888,2.7755575615628914e-17,4.440892098500626e-16,0.3218153884002213,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3889,5.551115123125783e-16,5.551115123125783e-16,0.3217965628951972,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3890,4.440892098500626e-16,1.1102230246251565e-16,0.32179482718170516,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3891,5.551115123125783e-16,5.551115123125783e-16,0.3218164605097617,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3892,2.7755575615628914e-17,4.440892098500626e-16,0.3218392490361868,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3893,2.7755575615628914e-17,4.440892098500626e-16,0.3218129169305133,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3894,1.1102230246251565e-15,1.1102230246251565e-15,0.3218226020384983,True,unchanged,1.0
/home/lyh/robot-arm-compliant-control-lab/results/franka_rotation_gain_comparison/traces/friction_step_down__seed_11__online__full.npz,3895,1.1102230246251565e-15,1.1102230246251565e-15,0.32180140436191323,True,unchanged,1.0
